senlen,objnum,subnum,treedepth
0.8164852255,0.8275862069,0.9150326797,0.5256609642
0.8242612753,0.8017241379,0.9019607843,0.5396578538
0.8180404355,0.8017241379,0.908496732,0.534992224
0.8849144635,0.7155172414,0.8039215686,0.5863141524
0.9035769829,0.8017241379,0.8300653595,0.5769828927
0.9160186625,0.8448275862,0.8758169935,0.5847589425
0.9362363919,0.8706896552,0.8692810458,0.5816485226
0.9237947123,0.8448275862,0.8692810458,0.5909797823
0.9237947123,0.8620689655,0.8692810458,0.6034214619
0.9222395023,0.8706896552,0.908496732,0.5692068429
0.9269051322,0.8793103448,0.8954248366,0.5847589425
0.933125972,0.8879310345,0.8954248366,0.5738724728
0.9191290824,0.8448275862,0.9150326797,0.5956454121
0.9035769829,0.8448275862,0.8954248366,0.5738724728
0.9160186625,0.8534482759,0.8954248366,0.5878693624
0.9097978227,0.8534482759,0.8300653595,0.5816485226
0.9300155521,0.8965517241,0.8300653595,0.5832037325
0.9362363919,0.8793103448,0.8888888889,0.5754276827
0.9502332815,0.8620689655,0.862745098,0.5738724728
0.9471228616,0.8879310345,0.8692810458,0.5940902022
0.9471228616,0.8793103448,0.8954248366,0.5769828927
0.9409020218,0.8793103448,0.8954248366,0.6034214619
0.9424572317,0.9051724138,0.908496732,0.6080870918
0.9424572317,0.8965517241,0.9215686275,0.6127527216
0.933125972,0.8793103448,0.9019607843,0.5909797823
0.9315707621,0.8706896552,0.8954248366,0.5754276827
0.9409020218,0.8534482759,0.908496732,0.6049766719
0.9097978227,0.7844827586,0.8431372549,0.5707620529
0.9253499222,0.8189655172,0.8431372549,0.6049766719
0.9440124417,0.8189655172,0.8562091503,0.5972006221
0.9393468118,0.8189655172,0.862745098,0.600311042
0.9502332815,0.8448275862,0.8758169935,0.5723172628
0.9486780715,0.8362068966,0.8888888889,0.5909797823
0.934681182,0.8879310345,0.8888888889,0.6034214619
0.9471228616,0.8448275862,0.8954248366,0.6220839813
0.9253499222,0.8362068966,0.9019607843,0.6111975117
0.9206842924,0.8448275862,0.9150326797,0.6065318818
0.9315707621,0.8448275862,0.9150326797,0.6034214619
0.9175738725,0.8275862069,0.9215686275,0.6018662519
0.8615863142,0.6465517241,0.7516339869,0.5583203733
0.9035769829,0.6896551724,0.7908496732,0.5645412131
0.9175738725,0.6896551724,0.7843137255,0.5769828927
0.9253499222,0.7068965517,0.7973856209,0.5800933126
0.9175738725,0.7672413793,0.8431372549,0.567651633
0.9113530327,0.7068965517,0.8366013072,0.5769828927
0.900466563,0.724137931,0.8562091503,0.5520995334
0.9097978227,0.6637931034,0.8496732026,0.5396578538
0.9020217729,0.6982758621,0.862745098,0.5707620529
0.9051321928,0.6896551724,0.862745098,0.5832037325
0.8942457232,0.6551724138,0.8562091503,0.5692068429
0.8911353033,0.6637931034,0.8496732026,0.5645412131
0.8958009331,0.7931034483,0.8300653595,0.566096423
0.9097978227,0.7672413793,0.8169934641,0.5505443235
0.9035769829,0.8017241379,0.8431372549,0.5645412131
0.9191290824,0.8017241379,0.862745098,0.6034214619
0.9237947123,0.8275862069,0.8823529412,0.5832037325
0.9284603421,0.8189655172,0.862745098,0.567651633
0.9144634526,0.8189655172,0.8758169935,0.5800933126
0.9160186625,0.8362068966,0.8888888889,0.6049766719
0.9051321928,0.8706896552,0.908496732,0.598755832
0.9191290824,0.8362068966,0.8954248366,0.5816485226
0.9160186625,0.8017241379,0.908496732,0.5909797823
0.9066874028,0.7672413793,0.908496732,0.600311042
0.7216174184,0.7672413793,0.8104575163,0.4696734059
0.7247278383,0.8189655172,0.8431372549,0.4525660964
0.7418351477,0.8017241379,0.8366013072,0.4914463453
0.7402799378,0.7844827586,0.8758169935,0.5023328149
0.7278382582,0.7931034483,0.8562091503,0.500777605
0.7527216174,0.8362068966,0.862745098,0.5225505443
0.7309486781,0.8275862069,0.8692810458,0.5038880249
0.7527216174,0.8017241379,0.8954248366,0.5396578538
0.7433903577,0.8189655172,0.8888888889,0.5287713841
0.7185069984,0.8189655172,0.8888888889,0.5178849145
0.734059098,0.7931034483,0.8758169935,0.5085536547
0.7231726283,0.8017241379,0.8562091503,0.5272161742
0.6936236392,0.8189655172,0.8431372549,0.4945567652
0.6702954899,0.8448275862,0.8954248366,0.4961119751
0.6920684292,0.8189655172,0.8692810458,0.499222395
0.699844479,0.8448275862,0.8758169935,0.4821150855
0.701399689,0.8275862069,0.8692810458,0.4836702955
0.701399689,0.8448275862,0.8888888889,0.4914463453
0.6982892691,0.8706896552,0.8431372549,0.4774494557
0.7060653188,0.8534482759,0.8823529412,0.500777605
0.6967340591,0.8879310345,0.8823529412,0.4914463453
0.7185069984,0.8793103448,0.8692810458,0.4883359253
0.6982892691,0.8448275862,0.8562091503,0.4727838258
0.7247278383,0.8793103448,0.8692810458,0.4541213064
0.6531881804,0.5948275862,0.7908496732,0.4961119751
0.6594090202,0.6379310345,0.7777777778,0.4930015552
0.6687402799,0.6982758621,0.7777777778,0.4976671851
0.66562986,0.7155172414,0.7647058824,0.5038880249
0.6594090202,0.6637931034,0.8169934641,0.5241057543
0.6811819596,0.6982758621,0.8039215686,0.5303265941
0.6905132193,0.7068965517,0.8104575163,0.5505443235
0.6702954899,0.6896551724,0.8104575163,0.5381026439
0.6594090202,0.6982758621,0.7712418301,0.5241057543
0.6485225505,0.7155172414,0.7777777778,0.5225505443
0.6547433904,0.7068965517,0.8104575163,0.5272161742
0.66562986,0.7155172414,0.7843137255,0.5443234837
0.8818040435,0.7672413793,0.7908496732,0.5785381026
0.9035769829,0.7844827586,0.8169934641,0.5785381026
0.9206842924,0.775862069,0.8562091503,0.5723172628
0.9144634526,0.7155172414,0.8692810458,0.5692068429
0.9144634526,0.775862069,0.8692810458,0.5754276827
0.8973561431,0.7931034483,0.862745098,0.5598755832
0.9035769829,0.8103448276,0.8758169935,0.5567651633
0.8740279938,0.8103448276,0.9019607843,0.5474339036
0.8942457232,0.775862069,0.8888888889,0.5427682737
0.8864696734,0.8017241379,0.9019607843,0.5614307932
0.898911353,0.8189655172,0.8888888889,0.5567651633
0.8755832037,0.7672413793,0.9019607843,0.5707620529
