senlen,objnum,subnum,treedepth
0.1437632135,0.7638888889,0.8266666667,0.1501057082
0.1501057082,0.75,0.7866666667,0.1458773784
0.1691331924,0.7777777778,0.84,0.1437632135
0.1839323467,0.7638888889,0.8266666667,0.1458773784
0.1458773784,0.7916666667,0.8133333333,0.1585623679
0.1543340381,0.7777777778,0.84,0.1585623679
0.1416490486,0.8055555556,0.8533333333,0.1606765328
0.1585623679,0.7916666667,0.8133333333,0.1522198732
0.1479915433,0.7777777778,0.8,0.1585623679
0.1416490486,0.8055555556,0.8266666667,0.1585623679
0.1606765328,0.8194444444,0.8133333333,0.1416490486
0.1606765328,0.7916666667,0.8133333333,0.1289640592
0.133192389,0.7777777778,0.8533333333,0.1437632135
0.156448203,0.7361111111,0.8266666667,0.1649048626
0.1649048626,0.7361111111,0.88,0.1374207188
0.1437632135,0.75,0.8933333333,0.1479915433
0.1353065539,0.7638888889,0.8666666667,0.1649048626
0.156448203,0.7638888889,0.7866666667,0.1797040169
0.1627906977,0.7638888889,0.8133333333,0.1797040169
0.1416490486,0.7777777778,0.8,0.1479915433
0.1733615222,0.7222222222,0.84,0.1437632135
0.1585623679,0.7638888889,0.8933333333,0.1797040169
0.1479915433,0.7916666667,0.88,0.1395348837
0.1543340381,0.7916666667,0.8666666667,0.1374207188
0.1268498943,0.7361111111,0.8533333333,0.1395348837
0.1649048626,0.7638888889,0.7866666667,0.1839323467
0.1458773784,0.7361111111,0.7866666667,0.1501057082
0.1416490486,0.7638888889,0.7733333333,0.1585623679
0.1501057082,0.75,0.8266666667,0.1649048626
0.1754756871,0.7638888889,0.8266666667,0.1754756871
0.1522198732,0.7638888889,0.8133333333,0.1606765328
0.1416490486,0.8055555556,0.8266666667,0.1754756871
0.1416490486,0.7777777778,0.8133333333,0.1606765328
0.1606765328,0.75,0.88,0.1543340381
0.1501057082,0.7777777778,0.8266666667,0.1585623679
0.1268498943,0.8055555556,0.8666666667,0.1353065539
0.1289640592,0.7777777778,0.8533333333,0.1606765328
0.1501057082,0.7916666667,0.8133333333,0.1268498943
0.1627906977,0.7777777778,0.88,0.1606765328
0.1395348837,0.7361111111,0.8533333333,0.1627906977
0.1374207188,0.7777777778,0.8,0.1627906977
0.1458773784,0.7638888889,0.7866666667,0.1712473573
0.1437632135,0.8055555556,0.7866666667,0.2071881607
0.1458773784,0.7916666667,0.8,0.1606765328
0.1627906977,0.75,0.8133333333,0.1839323467
0.1310782241,0.7638888889,0.88,0.1860465116
0.1458773784,0.7916666667,0.8666666667,0.1733615222
0.1416490486,0.8055555556,0.8666666667,0.1585623679
0.1289640592,0.7777777778,0.84,0.156448203
0.1458773784,0.8055555556,0.8666666667,0.1818181818
0.1395348837,0.7222222222,0.7733333333,0.1522198732
0.1543340381,0.8055555556,0.7333333333,0.1458773784
0.1712473573,0.7361111111,0.7066666667,0.1670190275
0.1585623679,0.7361111111,0.7333333333,0.1733615222
0.1479915433,0.7083333333,0.7733333333,0.1649048626
0.1606765328,0.7361111111,0.7733333333,0.1649048626
0.1585623679,0.7916666667,0.7866666667,0.1543340381
0.1754756871,0.8055555556,0.8,0.1649048626
0.1712473573,0.7361111111,0.7866666667,0.1712473573
0.1501057082,0.8055555556,0.7866666667,0.1627906977
0.1649048626,0.7916666667,0.84,0.1670190275
0.1649048626,0.8055555556,0.8133333333,0.1585623679
0.1733615222,0.8333333333,0.8133333333,0.1606765328
0.1712473573,0.8194444444,0.8266666667,0.1691331924
0.1902748414,0.7638888889,0.84,0.1797040169
0.1839323467,0.7222222222,0.8266666667,0.1987315011
0.1353065539,0.7638888889,0.8,0.1902748414
0.1627906977,0.7638888889,0.84,0.1818181818
0.1649048626,0.8055555556,0.84,0.1649048626
0.1627906977,0.75,0.8266666667,0.1649048626
0.1649048626,0.7361111111,0.8266666667,0.1860465116
0.1797040169,0.7222222222,0.8666666667,0.200845666
0.1649048626,0.8055555556,0.8533333333,0.1754756871
0.1479915433,0.7638888889,0.8533333333,0.1881606765
0.1183932347,0.75,0.76,0.1649048626
0.1183932347,0.75,0.7866666667,0.1691331924
0.133192389,0.7777777778,0.7466666667,0.1733615222
0.1289640592,0.7638888889,0.7066666667,0.1627906977
0.1374207188,0.7638888889,0.72,0.1881606765
0.156448203,0.75,0.7466666667,0.1839323467
0.1501057082,0.8055555556,0.7733333333,0.177589852
0.1543340381,0.7916666667,0.7733333333,0.1860465116
0.1522198732,0.7361111111,0.7333333333,0.1902748414
0.1585623679,0.7638888889,0.7333333333,0.1797040169
0.1627906977,0.7638888889,0.6933333333,0.1902748414
0.1691331924,0.75,0.7466666667,0.1881606765
0.1416490486,0.7916666667,0.84,0.1479915433
0.1522198732,0.7083333333,0.8533333333,0.1501057082
0.1712473573,0.7222222222,0.8666666667,0.1416490486
0.1501057082,0.7361111111,0.8533333333,0.1479915433
0.1458773784,0.75,0.8533333333,0.1606765328
0.1543340381,0.7777777778,0.8,0.1437632135
0.1881606765,0.75,0.8133333333,0.1543340381
0.156448203,0.75,0.8266666667,0.1606765328
0.1797040169,0.7638888889,0.8266666667,0.1310782241
0.1543340381,0.75,0.8266666667,0.1649048626
0.1945031712,0.7361111111,0.84,0.1501057082
0.1670190275,0.7361111111,0.76,0.1479915433
