senlen,objnum,subnum,treedepth
0.2503259452,0.6279069767,0.5865384615,0.167535854
0.2366362451,0.6279069767,0.5544871795,0.1734028683
0.2522816167,0.6589147287,0.641025641,0.1734028683
0.239243807,0.6434108527,0.6025641026,0.1668839635
0.2411994785,0.7209302326,0.625,0.1747066493
0.2555410691,0.6821705426,0.6025641026,0.1720990874
0.2548891786,0.6666666667,0.6217948718,0.1883963494
0.2340286832,0.6744186047,0.5384615385,0.1910039113
0.2444589309,0.6666666667,0.5929487179,0.1923076923
0.259452412,0.6899224806,0.5897435897,0.1727509778
0.2790091265,0.6976744186,0.5961538462,0.1629726206
0.2470664928,0.7054263566,0.6282051282,0.1584093872
0.2490221643,0.6821705426,0.6217948718,0.1629726206
0.2366362451,0.6821705426,0.5865384615,0.1544980443
0.2705345502,0.6279069767,0.6153846154,0.1629726206
0.2627118644,0.6201550388,0.5673076923,0.1707953064
0.2522816167,0.6666666667,0.6121794872,0.1603650587
0.2516297262,0.6589147287,0.5897435897,0.149934811
0.2614080834,0.6434108527,0.5929487179,0.164928292
0.2398956975,0.6434108527,0.6121794872,0.167535854
0.2496740548,0.7054263566,0.5865384615,0.1694915254
0.2509778357,0.7131782946,0.6025641026,0.1636245111
0.278357236,0.6821705426,0.625,0.1655801825
0.2509778357,0.6976744186,0.5929487179,0.1694915254
0.2496740548,0.6744186047,0.5993589744,0.1694915254
0.2503259452,0.6356589147,0.608974359,0.1623207301
0.2464146023,0.6821705426,0.6346153846,0.1623207301
0.2529335072,0.6434108527,0.6666666667,0.1577574967
0.2509778357,0.6666666667,0.6057692308,0.1629726206
0.2490221643,0.6589147287,0.608974359,0.1610169492
0.2457627119,0.6666666667,0.5897435897,0.1616688396
0.2438070404,0.6744186047,0.6346153846,0.1636245111
0.2457627119,0.6124031008,0.5993589744,0.1668839635
0.2516297262,0.6744186047,0.625,0.1727509778
0.2601043025,0.6046511628,0.6474358974,0.1668839635
0.2451108214,0.6821705426,0.5897435897,0.1590612777
0.2411994785,0.6201550388,0.5865384615,0.1734028683
0.2529335072,0.6589147287,0.641025641,0.1636245111
0.2614080834,0.6976744186,0.6185897436,0.1727509778
0.2516297262,0.6744186047,0.625,0.1584093872
0.2398956975,0.6666666667,0.5961538462,0.1623207301
0.2535853977,0.6821705426,0.5865384615,0.1727509778
0.2516297262,0.6434108527,0.608974359,0.1753585398
0.2470664928,0.7131782946,0.5737179487,0.1707953064
0.2568448501,0.7131782946,0.5961538462,0.1655801825
0.2640156454,0.6666666667,0.6025641026,0.1740547588
0.2620599739,0.6589147287,0.6378205128,0.1714471969
0.2561929596,0.6821705426,0.608974359,0.1544980443
0.2620599739,0.6666666667,0.5769230769,0.1681877445
0.2411994785,0.6589147287,0.5897435897,0.1753585398
0.2568448501,0.6356589147,0.6378205128,0.1603650587
0.2281616688,0.6744186047,0.625,0.1597131682
0.2307692308,0.6666666667,0.5993589744,0.1623207301
0.2451108214,0.6434108527,0.5769230769,0.1655801825
0.2548891786,0.6589147287,0.5993589744,0.1720990874
0.2411994785,0.6744186047,0.5929487179,0.1910039113
0.2470664928,0.7209302326,0.5929487179,0.1883963494
0.2633637549,0.6666666667,0.5705128205,0.1564537158
0.2764015645,0.6279069767,0.5961538462,0.1734028683
0.2398956975,0.7364341085,0.6025641026,0.1642764016
0.2568448501,0.6279069767,0.5705128205,0.1681877445
0.2451108214,0.6279069767,0.5608974359,0.1577574967
0.2574967405,0.6744186047,0.6057692308,0.1720990874
0.2464146023,0.6279069767,0.6378205128,0.166232073
0.241851369,0.6821705426,0.6185897436,0.1707953064
0.2548891786,0.6744186047,0.6185897436,0.1701434159
0.2555410691,0.6899224806,0.5833333333,0.1766623207
0.2275097784,0.7131782946,0.5673076923,0.1760104302
0.2490221643,0.6976744186,0.5865384615,0.1773142112
0.2640156454,0.7286821705,0.5993589744,0.1779661017
0.2724902216,0.7131782946,0.5993589744,0.1734028683
0.2385919166,0.6589147287,0.6666666667,0.183833116
0.2620599739,0.6356589147,0.641025641,0.1981747066
0.2561929596,0.5736434109,0.6314102564,0.167535854
0.2477183833,0.6666666667,0.6634615385,0.1766623207
0.2509778357,0.6666666667,0.6538461538,0.1590612777
0.2470664928,0.6666666667,0.6506410256,0.1623207301
0.240547588,0.6744186047,0.6378205128,0.1629726206
0.240547588,0.6744186047,0.625,0.164928292
0.2333767927,0.6666666667,0.6057692308,0.1636245111
0.2477183833,0.6434108527,0.6153846154,0.1818774446
0.2411994785,0.6511627907,0.6506410256,0.1805736636
0.2601043025,0.6434108527,0.6570512821,0.1727509778
0.2477183833,0.6976744186,0.6826923077,0.1831812256
0.258148631,0.6666666667,0.6666666667,0.1825293351
0.2633637549,0.6589147287,0.6378205128,0.1831812256
0.2496740548,0.6976744186,0.7115384615,0.1720990874
0.2346805737,0.6976744186,0.6794871795,0.1825293351
0.2601043025,0.6821705426,0.6923076923,0.1812255541
0.2451108214,0.7209302326,0.6858974359,0.1701434159
0.2522816167,0.6201550388,0.6955128205,0.1734028683
0.2490221643,0.6744186047,0.6858974359,0.185136897
0.2431551499,0.6356589147,0.6666666667,0.1812255541
0.2529335072,0.6356589147,0.6858974359,0.164928292
0.2496740548,0.6279069767,0.6794871795,0.1707953064
0.2757496741,0.7519379845,0.7211538462,0.1857887875
0.2842242503,0.7209302326,0.7083333333,0.1844850065
0.2842242503,0.7441860465,0.7307692308,0.1877444589
0.2685788787,0.7209302326,0.7051282051,0.1883963494
0.2940026076,0.7054263566,0.7083333333,0.1936114733
0.2861799218,0.7054263566,0.7243589744,0.1857887875
0.2731421121,0.7286821705,0.7179487179,0.1818774446
0.2809647979,0.7519379845,0.7211538462,0.1857887875
0.2744458931,0.7364341085,0.7179487179,0.1857887875
0.2777053455,0.7209302326,0.7083333333,0.1844850065
0.278357236,0.7209302326,0.7147435897,0.183833116
0.2822685789,0.7364341085,0.7179487179,0.1818774446
0.2457627119,0.7286821705,0.6057692308,0.1720990874
0.2509778357,0.6666666667,0.5865384615,0.1825293351
0.2503259452,0.6976744186,0.608974359,0.1642764016
0.2568448501,0.7131782946,0.6378205128,0.1714471969
0.2457627119,0.6744186047,0.6314102564,0.1734028683
0.2483702738,0.6821705426,0.5961538462,0.1734028683
0.2568448501,0.6821705426,0.5512820513,0.1623207301
0.2438070404,0.6666666667,0.5801282051,0.1760104302
0.2470664928,0.6744186047,0.5416666667,0.1694915254
0.2346805737,0.6589147287,0.5897435897,0.1720990874
0.2679269883,0.6744186047,0.6282051282,0.1740547588
0.2666232073,0.6356589147,0.5993589744,0.183833116
